cluster1,cluster2,cluster3,cluster4,cluster5,cluster6,cluster7,cluster8,cluster9,cluster10,cluster11,evac_decision
1.282953399,-0.312953633,-1.3478668,-0.731814671,0.122369474,-0.910019802,-0.616126676,-0.116744791,4.790041753,2.42029074,1.448273136,0
1.299754538,1.744067895,-1.3478668,-0.731814671,-1.58380602,-0.910019802,1.635846732,1.938417185,-2.616622479,-1.290729733,-2.849962917,0
-3.076240082,-0.427907853,-1.3478668,-0.731814671,-0.586462784,2.086218765,-1.25012787,-0.240794616,-1.543900258,2.42029074,-0.285918082,1
-0.937384109,-1.1705651,-0.621405979,-0.731814671,-1.58380602,-0.910019802,2.040463094,-2.559289677,1.252181322,-0.116787679,0.429806729,1
1.217369737,1.359388167,-1.3478668,-0.731814671,1.761124366,-0.910019802,3.486704343,-0.009597093,4.790041753,1.138215944,1.063438947,0
1.250161568,-0.630777826,-0.984636389,-0.731814671,2.469956625,-0.910019802,-1.696662959,0.641225302,-0.696091455,1.138215944,-1.02782907,0
-2.541619731,-2.33758631,-1.71109721,2.379690663,-1.58380602,-0.910019802,-0.197026248,1.108796401,4.790041753,-1.290729733,0.278073185,0
-3.043043027,-0.215893799,-1.71109721,-0.731814671,2.469956625,-0.910019802,0.429835752,-0.860509532,-1.74090404,2.42029074,-2.467163189,1
1.266962707,1.278900632,1.87448644,-0.731814671,0.122369474,-0.910019802,-0.261420523,-0.152932681,-0.9039768,-1.290729733,1.463970519,0
-2.66593697,1.122157282,1.352211232,-0.731814671,1.264343848,-0.910019802,2.512481063,2.229225573,0.38362376,1.138215944,1.504820998,1
1.086607637,2.092913869,-1.71109721,-0.731814671,1.264343848,3.497070138,3.29683537,0.842470802,-0.914931079,1.138215944,-0.505258116,1
0.461005751,-1.233264021,-1.3478668,-0.731814671,1.761124366,0.557183661,2.610070012,-1.562134564,-0.882803161,-1.290729733,2.100207033,0
-0.773830178,-1.047952175,-0.984636389,-0.731814671,2.469956625,-0.910019802,-0.270962585,2.512726589,-2.616622479,2.42029074,-2.066631616,0
1.152191299,-1.337438359,-1.3478668,-0.731814671,0.122369474,-0.910019802,3.676573315,1.435792679,-1.107453527,1.138215944,-2.064597156,1
-2.642003045,-0.250254711,2.237716851,-0.731814671,-0.874973762,-0.910019802,-0.828481252,-0.069207958,4.790041753,-1.290729733,-2.849962917,0
0.215067018,-0.350272436,-1.3478668,-0.731814671,-1.58380602,-0.910019802,-0.897824586,-8.723354734,-2.616622479,-1.290729733,-2.064597156,1
-2.787558464,1.542833724,-0.621405979,2.673029298,-1.58380602,0.557183661,-1.060258897,0.231973508,4.790041753,2.42029074,-1.695460351,1
1.529297356,0.29074888,-1.3478668,-0.731814671,-1.58380602,-0.910019802,0.555310449,0.582023831,-0.474427898,-1.290729733,3.270406983,0
1.31574523,-0.80245767,1.51125603,-0.731814671,0.267000612,1.968035034,3.29683537,-0.181593144,-0.902626665,1.138215944,-1.159226474,1
1.201379045,1.359388167,1.51125603,-0.731814671,-1.58380602,2.086218765,-1.018350225,1.587936497,-2.616622479,-1.290729733,0.680639218,0
1.660059456,1.239140754,-0.621405979,0.819455538,-0.874973762,-0.910019802,-0.486879986,0.82479035,-0.272353296,1.138215944,-2.449431345,0
-0.730774888,-0.496399189,0.105054842,-0.731814671,0.122369474,-0.910019802,-0.579160009,0.94877874,-2.616622479,-1.290729733,-1.338383552,0
-3.157814436,0.03539312,1.352211232,-0.731814671,0.122369474,-0.910019802,-1.208219198,-0.946365575,-1.330467219,-1.290729733,-0.373860712,0
1.742444257,2.507797896,-1.3478668,3.946820965,-0.874973762,-0.910019802,-2.064312653,0.174063597,0.168363711,-1.290729733,-0.645029341,0
1.266557483,1.4967071,2.237716851,2.673029298,-0.874973762,2.086218765,-1.757285241,0.525678769,-1.092301688,1.138215944,1.063438947,0
-0.363527066,0.174578343,-1.3478668,3.946820965,-1.58380602,-0.910019802,1.793339039,0.652574246,4.790041753,-1.290729733,-0.104726544,0
1.184577906,1.559406021,-0.984636389,-0.731814671,-1.58380602,2.086218765,0.555310449,0.952611014,-1.967332195,-1.290729733,-2.138876862,1
-1.815462408,-1.986051178,-0.621405979,-0.731814671,-1.58380602,2.086218765,0.555310449,0.285977955,-1.742254174,2.42029074,0.008939017,0
-0.691445376,-0.311737316,-1.3478668,-0.731814671,-1.58380602,-0.910019802,2.610070012,1.079410849,-1.31986615,-0.116787679,-2.467163189,1
1.168587214,1.267478764,1.51125603,-0.731814671,-0.586462784,-0.910019802,0.555310449,1.423718647,-2.180007866,2.42029074,0.278073185,0
0.116691525,-1.96947888,-0.984636389,2.093247205,-1.58380602,-0.910019802,-1.506793986,-1.266559516,4.790041753,-1.290729733,2.100207033,0
-0.560683276,2.09438671,1.87448644,2.673029298,2.469956625,-0.910019802,0.10877536,0.130568334,-1.119404731,-0.116787679,-0.373860712,0
1.463713694,1.358171851,-1.3478668,-0.731814671,-0.874973762,-0.910019802,1.681266023,0.192939967,-0.034187765,1.138215944,-2.467163189,0
0.116691525,0.101280421,-1.3478668,-0.731814671,2.469956625,0.557183661,1.44597776,1.031874016,-1.966193117,-1.290729733,1.833107324,0
-0.814762286,1.542833724,1.51125603,-0.731814671,-1.58380602,2.086218765,1.416147283,0.737433451,-1.311618186,-0.116787679,-1.683831887,0
-0.461902559,1.789477423,-1.71109721,-0.731814671,1.264343848,0.500831571,-2.266269878,-0.975751128,-0.243423244,-1.290729733,2.885572794,0
1.480109609,-0.232466097,-1.71109721,-0.731814671,-0.441831647,3.497070138,-1.696662959,-1.135202318,-1.330467219,-1.290729733,3.270406983,0
0.510193498,-1.1705651,0.262520001,-0.731814671,2.469956625,-0.910019802,-1.060258897,0.273903922,-0.463259792,2.42029074,2.86987541,0
-0.64879531,-0.634934438,2.237716851,2.673029298,-0.441831647,-0.910019802,-1.696662959,-0.751355942,4.790041753,-1.290729733,0.065486879,1
-2.542024956,0.743919943,-1.3478668,-0.731814671,2.469956625,-0.910019802,-0.680520951,-0.839156442,-0.043386708,-1.290729733,0.280107645,0
-2.723982623,-1.232614048,-1.3478668,-0.731814671,2.469956625,2.086218765,0.846540365,-2.301603474,4.790041753,2.42029074,-0.699542743,0
0.149483356,-0.757153914,-1.3478668,-0.731814671,-1.58380602,-0.910019802,2.610070012,-0.860509532,-2.616622479,-0.116787679,-1.410628798,1
-2.754766633,-1.220848336,-0.984636389,2.093247205,0.76378113,0.557183661,-1.087693558,-0.923447636,0.158239518,-0.116787679,3.458922085,0
-0.847554117,0.502532445,-1.71109721,-0.731814671,1.761124366,-0.910019802,0.804631693,0.56947897,-2.392683536,-1.290729733,0.008939017,0
1.168587214,-0.232466097,1.51125603,-0.731814671,2.469956625,-0.910019802,-1.185733595,-8.723354734,-0.672428605,-1.290729733,2.288152299,0
-0.839008616,0.842301866,-1.71109721,0.541976997,1.472613388,-0.910019802,0.555310449,-8.723354734,4.790041753,-1.290729733,1.621090854,0
1.51290144,-1.538672529,-1.3478668,-0.731814671,0.267000612,3.497070138,3.486704343,-0.384130204,4.790041753,1.138215944,-0.888057845,1
0.379026174,-2.354158607,0.262520001,-0.731814671,-1.58380602,-0.910019802,-1.060258897,0.336580493,-1.767744035,-1.290729733,-0.050213141,0
-0.67504946,0.788180277,-0.984636389,-0.731814671,1.472613388,2.086218765,2.799938985,-8.723354734,4.790041753,-1.290729733,0.086392854,0
-0.600012788,-0.312953633,1.87448644,-0.731814671,2.469956625,-0.910019802,-2.266269878,0.525983707,-0.9039768,-1.290729733,0.810002162,0
1.233765652,0.910793202,1.352211232,2.673029298,-1.58380602,-0.910019802,-1.886531932,-0.975751128,0.178701733,2.42029074,-2.524280887,1
-0.21636905,-0.18218286,-0.984636389,-0.731814671,-1.58380602,2.086218765,-1.506793986,1.396338986,4.790041753,2.42029074,-1.813194831,0
1.103003552,-0.280459011,-1.3478668,-0.731814671,0.122369474,-0.910019802,0.656671392,-8.723354734,4.790041753,-1.290729733,4.438572474,0
1.283358623,-0.64856644,-1.3478668,-0.731814671,0.122369474,-0.910019802,0.656671392,-8.723354734,4.790041753,-1.290729733,4.438572474,0
1.135795383,-0.250254711,-1.3478668,0.541976997,0.122369474,-0.910019802,-1.455343252,-0.46105259,-0.044311959,-1.290729733,0.794304778,0
0.149483356,-1.03202985,-0.984636389,-0.731814671,0.122369474,0.557183661,0.967066005,-1.668777226,-0.062640943,1.138215944,2.233638897,0
1.676455371,0.790046567,-1.3478668,-0.731814671,0.122369474,-0.910019802,2.420201039,0.482183506,-0.893852606,2.42029074,0.334621047,1
-0.740633122,-1.520883915,0.262520001,-0.731814671,-1.58380602,-0.910019802,-2.633919572,1.630297276,-1.756480763,-1.290729733,1.446238675,0
1.890007497,1.663580359,0.264099639,2.109107299,-0.874973762,-0.910019802,-0.63861228,-0.704324145,0.38580398,-1.290729733,-0.952979528,0
0.592173075,-1.34920407,-1.3478668,-0.731814671,2.469956625,-0.910019802,2.610070012,-0.40194676,4.790041753,2.42029074,-2.465128729,1
1.250566792,-1.416059604,1.51125603,-0.731814671,-1.58380602,-0.910019802,-1.629865816,2.281529066,-2.616622479,-1.290729733,1.136254029,0
-0.714378972,1.439158608,1.51125603,-0.731814671,1.264343848,0.500831571,1.43194478,0.233169426,-0.893852606,1.138215944,1.634753778,0
1.103003552,-1.031379877,2.237716851,2.379690663,-1.58380602,-0.910019802,2.610070012,0.483748355,-1.753517446,2.42029074,-1.02782907,1
-0.396318897,1.708490666,-0.984636389,-0.731814671,1.761124366,-0.910019802,3.676573315,0.936704707,-2.616622479,1.138215944,-2.849962917,1
0.182275187,-0.07922484,1.352211232,3.660377508,-1.58380602,2.086218765,-0.870389924,-0.069207958,0.165400395,-1.290729733,1.192232055,0
0.10029561,0.15034734,-0.621405979,-0.731814671,-1.58380602,-0.910019802,-1.087693558,1.945724558,-2.168744594,-0.116787679,3.270406983,0
0.297046596,-1.96947888,-1.71109721,-0.731814671,-1.58380602,-0.910019802,-1.87444368,-2.959166771,1.032130947,2.42029074,0.538833533,0
-2.592815299,-0.946966217,0.625750411,-0.731814671,-1.58380602,2.086218765,-1.886531932,-0.571832464,4.790041753,-1.290729733,3.655241172,0
1.18498313,0.317614049,0.988980822,0.541976997,0.122369474,-0.910019802,0.80508278,-0.169048283,-1.758307773,1.138215944,-0.896431665,0
1.430921863,-0.634934438,-0.621405979,-0.731814671,-0.586462784,-0.910019802,-2.076400905,-0.349138232,-0.254024313,-1.290729733,0.662907374,0
-2.721974802,-1.906779959,-1.3478668,-0.731814671,1.761124366,-0.910019802,1.44597776,-8.723354734,-1.964842982,-1.290729733,0.988589405,1
0.411818005,1.859185077,2.600947261,-0.731814671,-1.58380602,-0.910019802,-2.444050599,1.069342708,-1.972003859,-1.290729733,-1.701563731,0
-2.698728801,-0.383417031,-0.984636389,0.819455538,0.122369474,0.557183661,1.43194478,1.61872828,-0.468975369,1.138215944,-1.37384724,0
-2.62560713,-0.516159866,0.625750411,-0.731814671,-1.58380602,2.086218765,-2.444050599,1.304435482,4.790041753,-1.290729733,4.438572474,0
1.299754538,0.135641333,1.87448644,-0.731814671,-1.58380602,-0.910019802,-0.870389924,-0.116744791,-0.90672906,-1.290729733,-2.19599456,1
-0.871800447,-1.355226973,-1.71109721,-0.731814671,1.761124366,-0.910019802,-1.467431504,1.175209604,-1.95903224,-1.290729733,2.231604437,1
1.365338201,-0.266827009,0.262520001,-0.731814671,-1.58380602,-0.910019802,1.97366595,-0.648754849,-1.094577073,-1.290729733,-2.19599456,1
1.545693271,2.829778702,-1.71109721,-0.731814671,1.264343848,1.968035034,3.486704343,-0.712827436,4.790041753,1.138215944,1.717407304,0
1.31574523,0.669405704,-1.3478668,-0.731814671,-0.874973762,-0.910019802,-0.448743307,0.086201662,-1.944805651,-1.290729733,-1.795462987,1
-1.330573676,1.490914685,3.327408082,-0.731814671,0.122369474,-0.910019802,-1.060258897,2.512726589,-2.616622479,-1.290729733,-2.849962917,0
-1.635512561,-1.383564982,-0.258175569,-0.731814671,-1.58380602,-0.910019802,1.44597776,-1.649900856,-0.267588699,-1.290729733,0.927736642,0
1.299349314,-1.065740789,-1.3478668,-0.731814671,2.469956625,0.557183661,-0.169591587,-0.057133926,4.790041753,2.42029074,0.140336421,0
-0.642662854,-0.934970017,-1.3478668,-0.731814671,-1.58380602,-0.910019802,0.99944267,1.483329512,-2.616622479,2.42029074,-2.08436346,0
-2.705984111,1.375960465,0.262520001,-0.731814671,2.469956625,-0.910019802,0.555310449,0.884401215,-2.616622479,-1.290729733,-2.849962917,0
-1.396157338,1.704077529,1.87448644,-0.731814671,-1.58380602,-0.910019802,2.917097424,0.273903922,-0.675629241,1.138215944,-2.849962917,1
-0.560683276,1.174726294,1.87448644,-0.731814671,2.469956625,-0.910019802,0.429835752,0.548596708,-1.307252744,-1.290729733,-2.139446698,0
1.479704385,1.45092432,2.237716851,2.673029298,0.122369474,0.557183661,0.10877536,-0.432392126,0.396405049,-1.290729733,1.122591105,0
1.316150454,1.341599553,-1.71109721,-0.731814671,2.469956625,-0.910019802,-1.467431504,-2.177144255,-0.698366841,-1.290729733,1.316875731,0
1.676455371,1.158153997,0.262520001,0.835315632,0.76378113,-0.910019802,2.610070012,0.026590797,-1.743393253,-1.290729733,0.150744701,1
-0.36393229,-0.312953633,-0.984636389,-0.731814671,0.122369474,-0.910019802,1.97366595,-1.653942426,-0.472152513,-1.290729733,0.083788559,1
1.266962707,-1.504311617,1.51125603,-0.731814671,-1.58380602,-0.910019802,-2.076400905,-1.947176858,-0.879149142,-1.290729733,2.102241493,0
1.660059456,0.472222374,-1.3478668,-0.731814671,-1.58380602,-0.910019802,0.745179422,0.82479035,4.790041753,2.42029074,-0.914163509,0
1.742444257,-1.40013728,-1.3478668,-0.731814671,1.761124366,-0.910019802,-1.25012787,-0.404707528,-1.106528276,-1.290729733,1.120556645,0
-2.721974802,-1.186487424,-1.3478668,-0.731814671,2.469956625,-0.910019802,2.610070012,0.425838444,-1.307252744,2.42029074,-1.15979631,1
-0.855404531,-0.801807697,-1.3478668,-0.731814671,1.761124366,-0.910019802,0.745179422,0.745107197,-2.616622479,-0.116787679,-2.849962917,1
-0.741038347,-0.462038277,-1.3478668,-0.731814671,1.761124366,-0.910019802,-0.448743307,0.382343181,-1.533018696,2.42029074,-1.410628798,1
-0.560683276,-1.082313087,1.87448644,-0.731814671,-1.58380602,-0.910019802,2.610070012,2.512726589,-1.542454958,2.42029074,1.466004979,1
-0.658653545,-0.544497875,1.51125603,-0.731814671,-1.58380602,-0.910019802,-2.254181626,0.795909834,4.790041753,2.42029074,1.634183942,0
0.674152653,0.135641333,2.237716851,-0.731814671,-1.58380602,-0.910019802,-2.823788545,1.439834249,-1.54734045,-1.290729733,-0.234089488,0
-0.740633122,0.772257953,-1.3478668,-0.731814671,1.761124366,2.086218765,1.635846732,0.209055569,-0.240934031,-1.290729733,0.337225343,1
1.430516638,3.077139496,1.87448644,-0.731814671,0.267000612,3.497070138,0.365441477,-0.990301881,-0.043315035,2.42029074,-2.449431345,1
-0.363527066,0.743919943,-1.71109721,-0.731814671,-0.441831647,3.497070138,1.850594121,-8.723354734,-0.480715516,-1.290729733,1.846770248,1
-0.543882136,2.242648487,-1.71109721,-0.731814671,2.469956625,-0.910019802,-2.076400905,-0.057133926,-1.106528276,-1.290729733,4.110286147,0
-2.263294392,3.04758517,-1.71109721,-0.731814671,2.469956625,2.086218765,0.994500666,1.938417185,4.790041753,-1.290729733,-2.849962917,1
1.18498313,-0.031231926,-1.3478668,2.673029298,-1.58380602,-0.910019802,0.175572504,2.512726589,-0.481140399,-1.290729733,-0.234089488,0
-3.28898176,1.15693768,-0.984636389,-0.731814671,2.469956625,2.086218765,-0.831027442,-0.346377465,0.401027493,-1.290729733,0.794304778,0
1.33254637,-1.768244709,1.87448644,-0.731814671,1.761124366,-0.910019802,-0.270962585,-0.465094159,-0.900088232,-1.290729733,1.448273136,0
-0.855404531,-0.451488882,-0.984636389,-0.731814671,0.76378113,0.557183661,-2.064312653,-0.352404035,-1.539702698,-1.290729733,2.885572794,0
-0.632399394,-0.266827009,0.625750411,-0.731814671,-1.58380602,0.557183661,2.610070012,2.20460668,0.817179891,2.42029074,-1.392327119,1
1.627672849,-0.366844733,-0.984636389,3.660377508,-1.58380602,2.086218765,0.365441477,1.483329512,4.790041753,-1.290729733,0.008939017,0
1.66046468,-1.019614166,-0.984636389,3.946820965,-1.58380602,-0.910019802,-1.455343252,-2.840450077,0.168363711,-1.290729733,1.194836351,1
0.641360822,-1.504311617,-0.46394082,3.660377508,-1.58380602,2.086218765,2.482650586,0.081025609,-1.123507125,1.138215944,-0.247102064,1
1.282953399,-0.32952593,-0.621405979,-0.731814671,-1.58380602,2.086218765,0.006244406,-1.709511721,-0.889750211,1.138215944,-0.244497768,0
-1.808612322,2.42731036,-1.71109721,-0.731814671,-0.874973762,-0.910019802,-0.261420523,0.42413749,4.790041753,-1.290729733,0.278073185,0
1.414120723,-0.866478681,-1.3478668,-0.731814671,-1.58380602,-0.910019802,-2.823788545,0.900516818,-0.480452468,-1.290729733,1.446238675,0
-3.321773591,-0.047804224,2.600947261,-0.731814671,-1.58380602,-0.910019802,2.420201039,-0.773214068,-0.243686292,-1.290729733,-0.700112579,1
1.397724807,1.123793084,2.237716851,-0.731814671,-0.586462784,-0.910019802,0.175572504,-0.053092356,-0.887449097,-0.116787679,2.559890764,0
1.528892131,0.973492123,-1.3478668,0.541976997,-1.58380602,-0.910019802,0.555310449,1.263071539,-2.616622479,2.42029074,-1.738345289,0
1.430921863,2.312193178,-1.3478668,2.673029298,0.122369474,-0.910019802,1.783796977,2.512726589,-1.543142889,-1.290729733,-2.849962917,0
-3.338169506,-1.986051178,-0.984636389,-0.731814671,-1.58380602,0.557183661,3.29683537,0.086201662,-0.252674178,1.138215944,-0.493865633,1
1.282953399,-1.7399067,-1.3478668,-0.731814671,2.469956625,0.557183661,-0.650700531,-1.023287961,-0.470325503,-1.290729733,0.391738745,0
1.217774961,-1.019614166,1.51125603,-0.731814671,1.761124366,-0.910019802,-0.270962585,-1.609671396,-0.255611767,2.42029074,0.393773205,1
-0.36393229,0.055153797,-1.71109721,-0.731814671,0.122369474,-0.910019802,0.745179422,-0.134056311,-1.106103393,-1.290729733,-0.244497768,0
1.51290144,1.174726294,-0.100710409,-0.731814671,0.267000612,1.968035034,0.175572504,2.512726589,-1.987485417,-1.290729733,-2.121145018,1
-0.265151573,-1.96947888,-1.3478668,-0.731814671,0.76378113,2.086218765,-0.071551551,0.78860246,4.790041753,-1.290729733,0.280107645,0
0.24785885,-2.354158607,-1.3478668,-0.731814671,2.469956625,2.086218765,-1.25012787,1.104754831,-0.489674903,2.42029074,1.35976067,0
-2.871545862,-0.768096758,1.715441642,2.093247205,-0.874973762,-0.910019802,-0.828481252,0.285977955,-1.531191686,-1.290729733,-0.169648226,0
-2.52562904,1.158153997,1.51125603,0.835315632,1.761124366,2.086218765,-1.208219198,-8.723354734,-1.089124544,-1.290729733,1.316875731,0
0.952883217,-1.365776368,-1.3478668,-0.731814671,0.76378113,-0.910019802,-0.261420523,0.386384751,-0.903528424,-1.290729733,-0.700112579,0
1.201379045,2.09438671,-0.984636389,-0.731814671,-0.441831647,-0.910019802,-0.870389924,-0.683746821,-0.466699984,2.42029074,0.008939017,0
1.381734116,-0.083381453,-0.984636389,-0.731814671,0.267000612,1.968035034,0.745179422,1.535633004,4.790041753,-1.290729733,-1.542026203,1
-3.092230774,2.858116711,-0.621405979,3.660377508,-1.58380602,-0.910019802,0.745179422,-3.146869031,4.790041753,-1.290729733,1.831072864,1
1.676860595,-0.065592838,-1.3478668,5.498091174,-1.58380602,-0.910019802,2.512481063,0.38581828,4.790041753,1.138215944,0.011543312,1
1.103003552,1.697941271,-0.984636389,3.946820965,-0.874973762,-0.910019802,1.97366595,0.891708589,-1.305902609,2.42029074,1.063438947,0
0.988232144,1.709706982,2.600947261,-0.731814671,-0.586462784,2.086218765,0.365441477,-0.298840632,-0.900230386,2.42029074,-0.43301287,0
-3.174615575,0.526113475,-0.621405979,-0.731814671,-0.586462784,2.086218765,-1.060258897,0.996882044,-1.330467219,2.42029074,-1.02782907,0
1.33254637,-1.555244827,2.600947261,0.541976997,-1.58380602,-0.910019802,-0.63861228,1.81913402,-1.97055856,2.42029074,-1.02782907,0
-2.382469365,-0.246098098,-1.3478668,-0.731814671,2.469956625,-0.910019802,1.156934977,-8.723354734,-0.9025315,2.42029074,0.703757852,0
-0.370064746,-1.818527946,0.988980822,3.660377508,-1.58380602,-0.910019802,2.163534923,0.832097723,4.790041753,-1.290729733,-0.896431665,1
1.348537061,1.358171851,-1.3478668,-0.731814671,2.469956625,-0.910019802,-2.266269878,-8.723354734,-1.317590765,-1.290729733,1.448842971,0
-0.632804619,1.313261544,2.237716851,-0.731814671,1.472613388,-0.910019802,1.783796977,1.010991754,4.790041753,-1.290729733,-2.849962917,1
-3.338169506,4.013372209,-1.3478668,-0.731814671,2.469956625,-0.910019802,-2.823788545,0.82479035,-2.192647,2.42029074,-1.666100043,0
-0.724237207,3.4156926,-1.3478668,2.673029298,2.469956625,-0.910019802,-0.183624567,-1.399051197,-0.459752934,1.138215944,2.229569977,1
0.149483356,0.587339556,-0.984636389,-0.731814671,-1.58380602,-0.910019802,0.656671392,-8.723354734,-0.034187765,1.138215944,-0.627297497,0
1.250161568,1.273108217,-0.984636389,-0.731814671,0.122369474,2.086218765,0.745179422,0.865524846,-2.175905471,2.42029074,-0.626727661,0
1.33254637,0.989414448,0.625750411,0.835315632,-0.441831647,3.497070138,-0.680520951,-0.62987848,4.790041753,-1.290729733,1.314841271,0
1.463713694,1.174726294,0.625750411,-0.731814671,-1.58380602,2.086218765,0.555310449,2.050331543,-1.093746988,-1.290729733,0.466018451,0
1.266962707,1.261112017,-1.3478668,-0.731814671,2.469956625,-0.910019802,-0.707955613,-0.615327727,0.390689472,-1.290729733,2.616438626,0
1.217369737,-0.801807697,-0.984636389,-0.731814671,-1.58380602,-0.910019802,-2.064312653,0.018087506,-2.175905471,-1.290729733,-0.570749635,0
-3.191011491,0.973492123,0.988980822,-0.731814671,-1.58380602,-0.910019802,-1.25012787,0.844171756,-2.197197771,2.42029074,1.299143887,0
1.381328892,-0.584651202,0.262520001,-0.731814671,0.122369474,2.086218765,-2.444050599,2.512726589,-1.9632298,-1.290729733,-1.159226474,1
-3.190606267,0.502532445,0.988980822,-0.731814671,2.469956625,-0.910019802,-1.696662959,0.925135711,-1.321479332,-1.290729733,1.448273136,0
-0.730774888,-0.250254711,0.262520001,-0.731814671,0.122369474,2.086218765,-0.448743307,-0.431667037,-1.327290075,2.42029074,-0.699542743,0
-0.681587141,1.289680514,2.237716851,-0.731814671,-1.58380602,-0.910019802,-1.696662959,-1.135202318,-1.330467219,-1.290729733,-1.02782907,0
1.496505525,-1.136204188,0.262520001,-0.731814671,1.761124366,-0.910019802,0.745179422,0.865524846,0.380351451,-1.290729733,-0.234089488,1
-1.725146303,-2.722266037,1.51125603,-0.731814671,-1.58380602,-0.910019802,-0.870389924,0.704877738,4.790041753,-1.290729733,0.334621047,0
1.414525947,-1.450420516,-1.71109721,-0.731814671,1.761124366,-0.910019802,1.175278663,-1.965328138,0.173154038,1.138215944,-1.02782907,1
-2.65639114,0.40536684,-0.621405979,-0.731814671,0.122369474,-0.910019802,-1.696662959,2.512726589,-2.616622479,-1.290729733,0.391738745,0
1.217774961,0.272960266,-1.3478668,-0.731814671,1.761124366,-0.910019802,2.610070012,-0.057133926,-0.044311959,1.138215944,-1.681797427,1
0.772528146,-1.722118086,-1.3478668,-0.731814671,-1.58380602,-0.910019802,-1.018350225,1.81913402,-1.968945377,-1.290729733,0.225594243,0
1.266962707,1.278900632,-0.621405979,0.541976997,-0.874973762,-0.910019802,-1.886531932,2.512726589,-2.616622479,1.138215944,2.903304638,0
1.283358623,-0.898867531,-1.3478668,-0.731814671,0.122369474,-0.910019802,3.486704343,1.200699906,4.790041753,1.138215944,2.614404166,0
-1.790324741,1.623427032,-0.984636389,-0.731814671,-0.874973762,-0.910019802,2.32261209,-1.519110129,4.790041753,1.138215944,-1.02782907,1
-2.871545862,0.755685655,-0.984636389,-0.731814671,1.761124366,-0.910019802,-2.823788545,-1.058279932,0.387894037,-0.116787679,2.231604437,0
-1.117831999,0.822541189,0.262520001,-0.731814671,-1.58380602,-0.910019802,0.745179422,-0.244836186,-0.888041863,2.42029074,-1.02782907,0
-3.059438943,-0.232466097,1.14802562,-0.731814671,2.469956625,-0.910019802,3.29683537,0.137370671,-1.535982013,1.138215944,-1.428360642,1
1.512496216,2.072184959,-0.984636389,-0.731814671,-1.58380602,-0.910019802,-0.007157275,0.354092111,-1.732129981,-1.290729733,1.063438947,0
-2.721974802,-0.562286489,-0.984636389,-0.731814671,2.469956625,-0.910019802,2.061003969,-0.377327867,-0.896815923,1.138215944,-0.358733164,1
1.758840173,0.558608097,-1.71109721,-0.731814671,-1.58380602,-0.910019802,-1.25012787,0.688762135,4.790041753,-1.290729733,1.831072864,0
-1.8905919,0.385942423,0.262520001,-0.731814671,0.267000612,-0.910019802,-1.455343252,-0.380088634,4.790041753,-1.290729733,0.662907374,0
-1.330573676,0.184708252,1.87448644,-0.731814671,2.469956625,-0.910019802,-2.823788545,2.512726589,-2.616622479,-1.290729733,-2.08436346,0
1.430516638,1.358171851,2.237716851,-0.731814671,0.122369474,-0.910019802,-0.63861228,1.236112029,-2.616622479,-1.290729733,2.616438626,0
-0.501637295,-1.371799271,-0.621405979,0.541976997,-0.441831647,-0.910019802,-2.444050599,-1.350789275,-0.044311959,-1.290729733,2.213872593,0
-1.866657975,-1.802605622,-0.258175569,0.819455538,-1.58380602,-0.910019802,-1.696662959,0.499358921,-1.121893943,-1.290729733,1.831072864,0
1.250566792,-0.32952593,1.87448644,-0.731814671,-1.58380602,-0.910019802,-1.886531932,0.495033305,-0.472247678,-1.290729733,2.634740306,1
1.627672849,0.870639875,-1.3478668,2.673029298,0.267000612,1.968035034,1.214190059,2.512726589,4.790041753,-1.290729733,-2.19599456,1
1.299349314,1.341599553,0.262520001,0.835315632,-1.58380602,-0.910019802,0.006244406,-1.21099022,4.790041753,1.138215944,-0.627297497,0
-0.396724121,0.359240216,1.87448644,3.946820965,-1.58380602,-0.910019802,0.10877536,-0.196427944,-0.255374447,-1.290729733,2.616438626,0
-0.740633122,1.313261544,0.105054842,5.498091174,-1.58380602,-0.910019802,-1.629865816,-0.100629189,-1.09898569,-1.290729733,3.270406983,0
1.299754538,-0.312953633,-1.71109721,-0.731814671,1.761124366,-0.910019802,-2.633919572,0.273903922,-0.252197303,-1.290729733,0.280107645,0
1.627672849,-0.663272448,2.237716851,2.093247205,-1.58380602,0.557183661,-2.076400905,0.292780292,4.790041753,-1.290729733,0.807967702,0
1.168587214,1.174726294,1.87448644,-0.731814671,2.469956625,-0.910019802,3.29683537,1.945724558,-1.518315232,1.138215944,-2.849962917,0
1.053815806,-0.584651202,-1.3478668,-0.731814671,0.122369474,-0.910019802,-2.823788545,-0.396204236,-1.322713576,-1.290729733,2.559890764,0
-2.525223816,1.140365382,-1.3478668,2.673029298,-1.58380602,2.086218765,1.214190059,0.174063597,-0.452921771,-1.290729733,-0.260195152,0
-0.281952712,-1.387721595,-1.3478668,-0.731814671,-1.58380602,-0.910019802,3.486704343,0.540093417,-0.883939469,1.138215944,-2.449431345,1
1.709652426,2.892477623,-0.100710409,-0.731814671,0.122369474,2.086218765,-0.081093613,0.078264842,4.790041753,-1.290729733,1.719441764,0
0.081719749,-0.584651202,-0.984636389,2.093247205,0.76378113,-0.910019802,-2.064312653,-0.200469514,-0.057613297,2.42029074,-0.301615466,0
